date,H2demand1-0.time-based_0-tot_dem,H2demand2-0.time-based_0-tot_dem,compressor1-0.time-based_0-flow_from_c,H2valve1-0.time-based_0-out2,H2valve1-0.time-based_0-out1,H2_controller-0.time-based_0-dump,H2_controller-0.time-based_0-desired_out,H2Buffer1-0.time-based_0-h2_out,H2Buffer1-0.time-based_0-free_capacity,H2Buffer1-0.time-based_0-soc
2012-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,5667.304343892666,80.0
2012-01-01 00:15:00,0.0,104.0,104.0,0.0,0.0,0.0,104.0,104.0,5688.304343892663,79.92589069255605
2012-01-01 00:30:00,0.0,104.0,104.0,104.0,0.0,0.0,104.0,104.0,5700.304343892665,79.88354251687379
2012-01-01 00:45:00,127.0,104.0,200.0,104.0,0.0,0.0,231.0,200.0,5818.304343892666,79.46711878933156
2012-01-01 01:00:00,127.0,104.0,200.0,90.04329004329004,109.95670995670996,0.0,231.0,200.0,5922.304343892668,79.10010126675198
2012-01-01 01:15:00,127.0,104.0,200.0,90.04329004329004,109.95670995670996,0.0,231.0,200.0,6041.304343892666,78.68014852456957
2012-01-01 01:30:00,127.0,0.0,127.0,90.04329004329004,109.95670995670996,0.0,127.0,127.0,6069.304343892666,78.5813361146443
2012-01-01 01:45:00,127.0,0.0,127.0,0.0,127.0,0.0,127.0,127.0,6103.304343892667,78.4613496168779
2012-01-01 02:00:00,0.0,129.0,129.0,0.0,127.0,0.0,129.0,129.0,6140.304343892668,78.33077607519093
2012-01-01 02:15:00,0.0,129.0,129.0,129.0,0.0,0.0,129.0,129.0,6186.30434389267,78.16844140174226
2012-01-01 02:30:00,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,6103.304343892671,78.46134961687788
2012-01-01 02:45:00,135.5,0.0,135.5,0.0,0.0,0.0,135.5,135.5,6140.804343892671,78.32901156787082
2012-01-01 03:00:00,135.5,129.0,200.0,0.0,135.5,0.0,264.5,200.0,6254.80434389267,77.92670389888936
2012-01-01 03:15:00,0.0,129.0,129.0,97.54253308128544,102.45746691871456,0.0,129.0,129.0,6287.804343892669,77.81024641576315
2012-01-01 03:30:00,0.0,129.0,129.0,129.0,0.0,0.0,129.0,129.0,6327.80434389267,77.66908583015561
2012-01-01 03:45:00,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,6228.804343892668,78.01845827953426
2012-01-01 04:00:00,107.0,0.0,107.0,0.0,0.0,0.0,107.0,107.0,6244.804343892667,77.96199404529125
2012-01-01 04:15:00,107.0,0.0,107.0,0.0,107.0,0.0,107.0,107.0,6254.804343892665,77.92670389888937
2012-01-01 04:30:00,107.0,102.33333333333331,200.0,0.0,107.0,0.0,209.3333333333333,200.0,6372.804343892666,77.51028017134715
2012-01-01 04:45:00,0.0,102.33333333333331,102.33333333333331,97.77070063694268,102.22929936305734,0.0,102.33333333333331,102.33333333333331,6378.137677226,77.49145875993281
2012-01-01 05:00:00,0.0,102.33333333333331,102.33333333333331,102.33333333333331,0.0,0.0,102.33333333333331,102.33333333333331,6381.471010559333,77.47969537779885
2012-01-01 05:15:00,0.0,102.33333333333331,102.33333333333331,102.33333333333331,0.0,0.0,102.33333333333331,102.33333333333331,6390.804343892669,77.44675790782375
2012-01-01 05:30:00,109.66666666666669,102.33333333333331,200.0,102.33333333333331,0.0,0.0,212.0,200.0,6508.804343892669,77.03033418028153
2012-01-01 05:45:00,109.66666666666669,102.33333333333331,200.0,96.54088050314463,103.45911949685537,0.0,212.0,200.0,6624.804343892668,76.62096848201969
2012-01-01 06:00:00,109.66666666666669,0.0,109.66666666666669,96.54088050314463,103.45911949685537,0.0,109.66666666666669,109.66666666666669,6653.471010559335,76.51980339566762
2012-01-01 06:15:00,109.66666666666669,0.0,109.66666666666669,0.0,109.66666666666669,0.0,109.66666666666669,109.66666666666669,6671.137677226003,76.45745747035762
2012-01-01 06:30:00,109.66666666666669,0.0,109.66666666666669,0.0,109.66666666666669,0.0,109.66666666666669,109.66666666666669,6688.804343892672,76.39511154504763
2012-01-01 06:45:00,109.66666666666669,115.8,200.0,0.0,109.66666666666669,0.0,225.46666666666667,200.0,6790.80434389267,76.03515205174843
2012-01-01 07:00:00,0.0,115.8,115.8,102.72028385570668,97.27971614429332,0.0,115.8,115.8,6823.604343892669,75.91940037155025
2012-01-01 07:15:00,0.0,115.8,115.8,115.8,0.0,0.0,115.8,115.8,6855.40434389267,75.80717770599226
2012-01-01 07:30:00,0.0,115.8,115.8,115.8,0.0,0.0,115.8,115.8,6886.20434389267,75.69848405507446
2012-01-01 07:45:00,127.0,115.8,200.0,115.8,0.0,0.0,242.8,200.0,7001.204343892671,75.2926473714528
2012-01-01 08:00:00,127.0,0.0,127.0,95.38714991762768,104.6128500823723,0.0,127.0,127.0,7041.204343892672,75.15148678584526
2012-01-01 08:15:00,127.0,0.0,127.0,0.0,127.0,0.0,127.0,127.0,7076.20434389267,75.02797127343868
2012-01-01 08:30:00,127.0,113.4,200.0,0.0,127.0,0.0,240.4,200.0,7194.204343892671,74.61154754589646
2012-01-01 08:45:00,0.0,113.4,113.4,94.34276206322797,105.65723793677203,0.0,113.4,113.4,7213.604343892672,74.5430846618768
2012-01-01 09:00:00,0.0,113.4,113.4,113.4,0.0,0.0,113.4,113.4,7234.004343892673,74.47109276321696
2012-01-01 09:15:00,97.5,113.4,200.0,113.4,0.0,0.0,210.9,200.0,7350.00434389267,74.06172706495512
2012-01-01 09:30:00,97.5,113.4,200.0,107.53911806543384,92.46088193456616,0.0,210.9,200.0,7459.0043438926705,73.6770644691746
2012-01-01 09:45:00,97.5,0.0,97.5,107.53911806543384,92.46088193456616,0.0,97.5,97.5,7461.504343892672,73.66824193257412
2012-01-01 10:00:00,97.5,0.0,97.5,0.0,97.5,0.0,97.5,97.5,7471.004343892672,73.63471629349233
2012-01-01 10:15:00,97.5,0.0,97.5,0.0,97.5,0.0,97.5,97.5,7478.504343892672,73.60824868369092
2012-01-01 10:30:00,97.5,142.33333333333334,200.0,0.0,97.5,0.0,239.8333333333333,200.0,7592.504343892671,73.20594101470945
2012-01-01 10:45:00,0.0,142.33333333333334,142.33333333333334,118.69353717859626,81.30646282140374,0.0,142.33333333333334,142.33333333333334,7653.837677226005,72.98949478344457
2012-01-01 11:00:00,120.0,142.33333333333334,200.0,142.33333333333334,0.0,0.0,262.33333333333337,200.0,7759.837677226005,72.61541923158461
2012-01-01 11:15:00,120.0,0.0,120.0,108.5133418043202,91.48665819567978,0.0,120.0,120.0,7790.837677226005,72.50601977773877
2012-01-01 11:30:00,120.0,110.0,200.0,0.0,120.0,0.0,230.0,200.0,7901.8376772260035,72.11429915267787
2012-01-01 11:45:00,0.0,110.0,110.0,95.65217391304348,104.34782608695652,0.0,110.0,110.0,7917.837677226003,72.05783491843486
2012-01-01 12:00:00,0.0,110.0,110.0,110.0,0.0,0.0,110.0,110.0,7934.837677226004,71.99784166955166
2012-01-01 12:15:00,113.0,110.0,200.0,110.0,0.0,0.0,223.0,200.0,8039.837677226002,71.6272951323319
2012-01-01 12:30:00,113.0,0.0,113.0,98.65470852017935,101.34529147982065,0.0,113.0,113.0,8054.837677226004,71.57435991272907
2012-01-01 12:45:00,113.0,116.0,200.0,0.0,113.0,0.0,229.0,200.0,8170.837677226003,71.16499421446723
2012-01-01 13:00:00,113.0,116.0,200.0,101.31004366812226,98.68995633187772,0.0,229.0,200.0,8286.837677226,70.75562851620539
2012-01-01 13:15:00,0.0,0.0,0.0,101.31004366812226,98.68995633187772,0.0,0.0,0.0,8202.837677226,71.05206574598121
2012-01-01 13:30:00,112.33333333333331,136.5,200.0,0.0,0.0,0.0,248.8333333333333,200.0,8303.837677226,70.69563526732219
2012-01-01 13:45:00,112.33333333333331,136.5,200.0,109.71198928332215,90.28801071667785,0.0,248.8333333333333,200.0,8407.837677226002,70.3286177447426
2012-01-01 14:00:00,112.33333333333331,0.0,112.33333333333331,109.71198928332215,90.28801071667785,0.0,112.33333333333331,112.33333333333331,8429.171010559332,70.25333209908526
2012-01-01 14:15:00,112.33333333333331,115.2,200.0,0.0,112.33333333333331,0.0,227.53333333333333,200.0,8536.171010559334,69.8757275325851
2012-01-01 14:30:00,112.33333333333331,115.2,200.0,101.25988866100208,98.74011133899796,0.0,227.53333333333333,200.0,8649.171010559337,69.47694887824382
2012-01-01 14:45:00,112.33333333333331,115.2,200.0,101.25988866100208,98.74011133899796,0.0,227.53333333333333,200.0,8754.171010559334,69.10640234102405
2012-01-01 15:00:00,0.0,115.2,115.2,101.25988866100208,98.74011133899796,0.0,115.2,115.2,8771.371010559335,69.04570328921281
2012-01-01 15:15:00,0.0,115.2,115.2,115.2,0.0,0.0,115.2,115.2,8792.571010559333,68.97088817884082
2012-01-01 15:30:00,112.5,0.0,112.5,115.2,0.0,0.0,112.5,112.5,8820.071010559333,68.87384027623564
2012-01-01 15:45:00,112.5,0.0,112.5,0.0,112.5,0.0,112.5,112.5,8844.571010559337,68.78737941755102
2012-01-01 16:00:00,112.5,94.66666666666669,200.0,0.0,112.5,0.0,207.16666666666669,200.0,8954.571010559339,68.3991878071303
2012-01-01 16:15:00,112.5,94.66666666666669,200.0,91.3917940466613,108.60820595333868,0.0,207.16666666666669,200.0,9061.57101055934,68.02158324063015
2012-01-01 16:30:00,112.5,94.66666666666669,200.0,91.3917940466613,108.60820595333868,0.0,207.16666666666669,200.0,9171.57101055934,67.63339163020943
2012-01-01 16:45:00,112.5,0.0,112.5,91.3917940466613,108.60820595333868,0.0,112.5,112.5,9186.07101055934,67.5822209179267
2012-01-01 17:00:00,0.0,0.0,0.0,0.0,112.5,0.0,0.0,0.0,9090.07101055934,67.92100632338479
2012-01-01 17:15:00,0.0,114.75,114.75,0.0,0.0,0.0,114.75,114.75,9109.821010559335,67.85130828424107
2012-01-01 17:30:00,0.0,114.75,114.75,114.75,0.0,0.0,114.75,114.75,9127.571010559335,67.78866827437773
2012-01-01 17:45:00,97.25,114.75,200.0,114.75,0.0,0.0,212.0,200.0,9240.57101055934,67.38988962003644
2012-01-01 18:00:00,97.25,114.75,200.0,108.25471698113208,91.74528301886792,0.0,212.0,200.0,9358.57101055934,66.97346589249422
2012-01-01 18:15:00,97.25,0.0,97.25,108.25471698113208,91.74528301886792,0.0,97.25,97.25,9357.82101055934,66.97611265347436
2012-01-01 18:30:00,97.25,0.0,97.25,0.0,97.25,0.0,97.25,97.25,9367.07101055934,66.94346926805262
2012-01-01 18:45:00,0.0,102.16666666666669,102.16666666666669,0.0,97.25,0.0,102.16666666666669,102.16666666666669,9371.237677226003,66.92876504038517
2012-01-01 19:00:00,0.0,102.16666666666669,102.16666666666669,102.16666666666669,0.0,0.0,102.16666666666669,102.16666666666669,9391.40434389267,66.85759657847471
2012-01-01 19:15:00,108.85714285714286,102.16666666666669,200.0,102.16666666666669,0.0,0.0,211.02380952380952,200.0,9493.40434389267,66.49763708517551
2012-01-01 19:30:00,108.85714285714286,102.16666666666669,200.0,96.8295159652488,103.17048403475124,0.0,211.02380952380952,200.0,9596.40434389267,66.13414857723612
2012-01-01 19:45:00,108.85714285714286,102.16666666666669,200.0,96.8295159652488,103.17048403475124,0.0,211.02380952380952,200.0,9703.404343892673,65.75654401073596
2012-01-01 20:00:00,108.85714285714286,102.16666666666669,200.0,96.8295159652488,103.17048403475124,0.0,211.02380952380952,200.0,9823.40434389267,65.33306225391337
2012-01-01 20:15:00,108.85714285714286,0.0,108.85714285714286,96.8295159652488,103.17048403475124,0.0,108.85714285714286,108.85714285714286,9848.261486749812,65.24534103285725
2012-01-01 20:30:00,108.85714285714286,0.0,108.85714285714286,0.0,108.85714285714286,0.0,108.85714285714286,108.85714285714286,9876.118629606955,65.14703276788057
2012-01-01 20:45:00,108.85714285714286,0.0,108.85714285714286,0.0,108.85714285714286,0.0,108.85714285714286,108.85714285714286,9887.9757724641,65.10518873714692
2012-01-01 21:00:00,0.0,122.0,122.0,0.0,108.85714285714286,0.0,122.0,122.0,9928.9757724641,64.9604991368992
2012-01-01 21:15:00,110.0,122.0,200.0,122.0,0.0,0.0,232.0,200.0,10033.975772464097,64.58995259967944
2012-01-01 21:30:00,110.0,122.0,200.0,105.17241379310344,94.82758620689656,0.0,232.0,200.0,10151.9757724641,64.17352887213721
2012-01-01 21:45:00,110.0,122.0,200.0,105.17241379310344,94.82758620689656,0.0,232.0,200.0,10264.9757724641,63.77475021779593
2012-01-01 22:00:00,0.0,122.0,122.0,105.17241379310344,94.82758620689656,0.0,122.0,122.0,10296.975772464097,63.66182174930991
2012-01-01 22:15:00,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,10200.975772464097,64.00060715476799
2012-01-01 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10103.975772464097,64.34292157486625
2012-01-01 22:45:00,110.0,144.0,200.0,0.0,0.0,0.0,254.0,200.0,10214.975772464097,63.95120094980536
2012-01-01 23:00:00,110.0,144.0,200.0,113.38582677165354,86.61417322834646,0.0,254.0,200.0,10328.975772464097,63.54889328082389
2012-01-01 23:15:00,0.0,144.0,144.0,113.38582677165354,86.61417322834646,0.0,144.0,144.0,10385.975772464097,63.34773944633316
2012-01-01 23:30:00,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,10302.975772464097,63.64064766146879
2012-01-01 23:45:00,117.4,0.0,117.4,0.0,0.0,0.0,117.4,117.4,10337.375772464096,63.51924955784632
2012-01-02 00:00:00,117.4,0.0,117.4,0.0,117.4,0.0,117.4,117.4,10356.775772464092,63.45078667382666
2012-01-02 00:15:00,117.4,103.5,200.0,0.0,117.4,0.0,220.9,200.0,10475.775772464094,63.03083393164425
2012-01-02 00:30:00,117.4,103.5,200.0,93.70755998189225,106.29244001810774,0.0,220.9,200.0,10580.775772464094,62.66028739442448
2012-01-02 00:45:00,117.4,0.0,117.4,93.70755998189225,106.29244001810774,0.0,117.4,117.4,10618.175772464094,62.52830224688144
2012-01-02 01:00:00,0.0,0.0,0.0,0.0,117.4,0.0,0.0,0.0,10521.175772464094,62.87061666697971
2012-01-02 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10440.175772464094,63.15646685283496
2012-01-02 01:30:00,110.25,105.0,200.0,0.0,0.0,0.0,215.25,200.0,10547.175772464092,62.778862286334814
2012-01-02 01:45:00,110.25,105.0,200.0,97.5609756097561,102.4390243902439,0.0,215.25,200.0,10657.175772464092,62.3906706759141
2012-01-02 02:00:00,110.25,105.0,200.0,97.5609756097561,102.4390243902439,0.0,215.25,200.0,10769.175772464092,61.99542103621301
2012-01-02 02:15:00,110.25,105.0,200.0,97.5609756097561,102.4390243902439,0.0,215.25,200.0,10871.175772464092,61.6354615429138
2012-01-02 02:30:00,0.0,105.0,105.0,97.5609756097561,102.4390243902439,0.0,105.0,105.0,10889.175772464092,61.57193927939041
2012-01-02 02:45:00,0.0,105.0,105.0,105.0,0.0,0.0,105.0,105.0,10914.175772464092,61.48371391338571
2012-01-02 03:00:00,95.5,0.0,95.5,105.0,0.0,0.0,95.5,95.5,10917.675772464092,61.47136236214505
2012-01-02 03:15:00,95.5,0.0,95.5,0.0,95.5,0.0,95.5,95.5,10916.17577246409,61.47665588410533
2012-01-02 03:30:00,95.5,0.0,95.5,0.0,95.5,0.0,95.5,95.5,10918.67577246409,61.46783334750487
2012-01-02 03:45:00,95.5,117.4,200.0,0.0,95.5,0.0,212.9,200.0,11027.675772464092,61.08317075172434
2012-01-02 04:00:00,95.5,117.4,200.0,110.2865194927196,89.71348050728041,0.0,212.9,200.0,11136.67577246409,60.69850815594381
2012-01-02 04:15:00,95.5,117.4,200.0,110.2865194927196,89.71348050728041,0.0,212.9,200.0,11256.67577246409,60.27502639912122
2012-01-02 04:30:00,95.5,117.4,200.0,110.2865194927196,89.71348050728041,0.0,212.9,200.0,11362.67577246409,59.90095084726126
2012-01-02 04:45:00,95.5,117.4,200.0,110.2865194927196,89.71348050728041,0.0,212.9,200.0,11463.675772464092,59.54452036860224
2012-01-02 05:00:00,0.0,0.0,0.0,110.2865194927196,89.71348050728041,0.0,0.0,0.0,11364.675772464092,59.89389281798088
2012-01-02 05:15:00,0.0,101.4,101.4,0.0,0.0,0.0,101.4,101.4,11368.075772464092,59.88189416820424
2012-01-02 05:30:00,0.0,101.4,101.4,101.4,0.0,0.0,101.4,101.4,11386.475772464091,59.81696029882477
2012-01-02 05:45:00,109.0,101.4,200.0,101.4,0.0,0.0,210.4,200.0,11505.475772464091,59.39700755664236
2012-01-02 06:00:00,109.0,101.4,200.0,96.38783269961978,103.61216730038024,0.0,210.4,200.0,11611.475772464091,59.0229320047824
2012-01-02 06:15:00,109.0,101.4,200.0,96.38783269961978,103.61216730038024,0.0,210.4,200.0,11715.475772464097,58.65591448220281
2012-01-02 06:30:00,109.0,0.0,109.0,96.38783269961978,103.61216730038024,0.0,109.0,109.0,11734.475772464091,58.58886320403924
2012-01-02 06:45:00,109.0,108.6,200.0,0.0,109.0,0.0,217.6,200.0,11852.475772464091,58.17243947649702
2012-01-02 07:00:00,109.0,108.6,200.0,99.81617647058825,100.18382352941175,0.0,217.6,200.0,11965.475772464091,57.77366082215574
2012-01-02 07:15:00,0.0,108.6,108.6,99.81617647058825,100.18382352941175,0.0,108.6,108.6,11993.075772464092,57.67626001808655
2012-01-02 07:30:00,0.0,108.6,108.6,108.6,0.0,0.0,108.6,108.6,12020.675772464092,57.57885921401735
2012-01-02 07:45:00,0.0,108.6,108.6,108.6,0.0,0.0,108.6,108.6,12032.27577246409,57.53792264419116
2012-01-02 08:00:00,117.0,0.0,117.0,108.6,0.0,0.0,117.0,117.0,12069.27577246409,57.4073491025042
2012-01-02 08:15:00,117.0,0.0,117.0,0.0,117.0,0.0,117.0,117.0,12098.27577246409,57.30500767793874
2012-01-02 08:30:00,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,12018.275772464089,57.587328849153806
2012-01-02 08:45:00,0.0,141.5,141.5,0.0,0.0,0.0,141.5,141.5,12074.77577246409,57.38793952198317
2012-01-02 09:00:00,97.83333333333331,141.5,200.0,141.5,0.0,0.0,239.3333333333333,200.0,12192.775772464089,56.97151579444095
2012-01-02 09:15:00,97.83333333333331,0.0,97.83333333333331,118.24512534818945,81.75487465181058,0.0,97.83333333333331,97.83333333333331,12206.609105797424,56.92269775858501
2012-01-02 09:30:00,97.83333333333331,111.16666666666669,200.0,0.0,97.83333333333331,0.0,209.0,200.0,12315.609105797424,56.53803516280448
2012-01-02 09:45:00,97.83333333333331,111.16666666666669,200.0,106.37958532695376,93.62041467304624,0.0,209.0,200.0,12429.609105797424,56.13572749382302
2012-01-02 10:00:00,97.83333333333331,111.16666666666669,200.0,106.37958532695376,93.62041467304624,0.0,209.0,200.0,12538.609105797424,55.75106489804249
2012-01-02 10:15:00,97.83333333333331,111.16666666666669,200.0,106.37958532695376,93.62041467304624,0.0,209.0,200.0,12643.609105797424,55.38051836082272
2012-01-02 10:30:00,0.0,111.16666666666669,111.16666666666669,106.37958532695376,93.62041467304624,0.0,111.16666666666669,111.16666666666669,12674.775772464089,55.27053073787018
2012-01-02 10:45:00,0.0,111.16666666666669,111.16666666666669,111.16666666666669,0.0,0.0,111.16666666666669,111.16666666666669,12704.942439130757,55.16407212955784
2012-01-02 11:00:00,109.28571428571428,0.0,109.28571428571428,111.16666666666669,0.0,0.0,109.28571428571428,109.28571428571428,12717.22815341647,55.12071566397838
2012-01-02 11:15:00,109.28571428571428,0.0,109.28571428571428,0.0,109.28571428571428,0.0,109.28571428571428,109.28571428571428,12730.513867702184,55.07383018375874
2012-01-02 11:30:00,109.28571428571428,0.0,109.28571428571428,0.0,109.28571428571428,0.0,109.28571428571428,109.28571428571428,12744.799581987898,55.02341568889891
2012-01-02 11:45:00,109.28571428571428,108.71428571428572,200.0,0.0,109.28571428571428,0.0,218.0,200.0,12862.799581987896,54.60699196135669
2012-01-02 12:00:00,109.28571428571428,108.71428571428572,200.0,99.73787680209698,100.26212319790302,0.0,218.0,200.0,12980.799581987896,54.19056823381448
2012-01-02 12:15:00,109.28571428571428,108.71428571428572,200.0,99.73787680209698,100.26212319790302,0.0,218.0,200.0,13095.799581987896,53.78473155019282
2012-01-02 12:30:00,109.28571428571428,108.71428571428572,200.0,99.73787680209698,100.26212319790302,0.0,218.0,200.0,13208.799581987896,53.38595289585154
2012-01-02 12:45:00,0.0,108.71428571428572,108.71428571428572,99.73787680209698,100.26212319790302,0.0,108.71428571428572,108.71428571428572,13227.513867702182,53.31990990758516
2012-01-02 13:00:00,0.0,108.71428571428572,108.71428571428572,108.71428571428572,0.0,0.0,108.71428571428572,108.71428571428572,13249.228153416469,53.24327987539821
2012-01-02 13:15:00,112.66666666666669,108.71428571428572,200.0,108.71428571428572,0.0,0.0,221.3809523809524,200.0,13360.228153416469,52.8515592503373
2012-01-02 13:30:00,112.66666666666669,0.0,112.66666666666669,98.21466982146698,101.78533017853302,0.0,112.66666666666669,112.66666666666669,13387.894820083136,52.75392317862543
2012-01-02 13:45:00,112.66666666666669,102.66666666666669,200.0,0.0,112.66666666666669,0.0,215.3333333333333,200.0,13490.894820083136,52.390434670686034
2012-01-02 14:00:00,112.66666666666669,102.66666666666669,200.0,95.3560371517028,104.64396284829722,0.0,215.3333333333333,200.0,13608.894820083136,51.97401094314382
2012-01-02 14:15:00,112.66666666666669,102.66666666666669,200.0,95.3560371517028,104.64396284829722,0.0,215.3333333333333,200.0,13724.894820083136,51.56464524488197
2012-01-02 14:30:00,112.66666666666669,0.0,112.66666666666669,95.3560371517028,104.64396284829722,0.0,112.66666666666669,112.66666666666669,13754.5614867498,51.45995114388972
2012-01-02 14:45:00,0.0,0.0,0.0,0.0,112.66666666666669,0.0,0.0,0.0,13670.561486749802,51.75638837366554
2012-01-02 15:00:00,0.0,114.5,114.5,0.0,0.0,0.0,114.5,114.5,13703.0614867498,51.641695397859415
2012-01-02 15:15:00,125.83333333333331,114.5,200.0,114.5,0.0,0.0,240.3333333333333,200.0,13806.061486749802,51.27820688992002
2012-01-02 15:30:00,125.83333333333331,114.5,200.0,95.28432732316227,104.71567267683773,0.0,240.3333333333333,200.0,13914.0614867498,50.89707330877968
2012-01-02 15:45:00,125.83333333333331,114.5,200.0,95.28432732316227,104.71567267683773,0.0,240.3333333333333,200.0,14031.061486749802,50.48417859587765
